user_id,character_id,user_character_id,num_tries,boost_used,attack_duration,score,character_type,hitpoints
2046.0,82,2046_82,222.0,1.0,44.0,4205.5984556,0,1282
2065.0,82,2065_82,112.0,1.0,22.0,3797.4068072,0,1282
2076.0,82,2076_82,369.0,1.0,45.0,2115.1797603,0,1282
2080.0,82,2080_82,85.0,0.0,15.0,3698.224852,0,1282
2104.0,82,2104_82,55.0,1.0,22.0,3492.8057553,0,1282
2120.0,82,2120_82,225.0,1.0,20.0,2589.9632803,0,1282
2133.0,82,2133_82,360.0,0.0,43.0,2590.4842821,0,1282
2149.0,82,2149_82,82.0,0.0,22.0,1899.864682,0,1282
2200.0,82,2200_82,681.0,0.0,48.0,3272.073922,0,1282
2206.0,82,2206_82,394.0,0.0,14.0,2984.2931937,0,1282
2213.0,82,2213_82,150.0,0.0,23.0,3252.1739131,0,1282
2250.0,82,2250_82,219.0,1.0,19.0,2552.4790728,0,1282
2259.0,82,2259_82,26.0,0.0,17.0,2398.2683983,0,1282
2320.0,82,2320_82,47.0,0.0,41.0,2910.0,0,1282
2329.0,82,2329_82,460.0,0.0,21.0,2308.2382763,0,1282
2370.0,82,2370_82,156.0,1.0,44.0,2907.7615298,0,1282
2370.0,82,2370_82,311.0,1.0,48.0,3944.0389295,0,1282
2376.0,82,2376_82,67.0,1.0,30.0,4769.2307692,0,1282
2385.0,82,2385_82,894.0,0.0,15.0,2872.5301626,0,1282
2387.0,82,2387_82,318.0,1.0,42.0,2710.3448276,0,1282
2390.0,82,2390_82,15.0,0.0,49.0,5150.9433963,0,1282
2414.0,82,2414_82,259.0,1.0,23.0,3093.0851064,0,1282
2416.0,82,2416_82,74.0,1.0,19.0,2495.7627119,0,1282
2451.0,82,2451_82,161.0,0.0,32.0,2975.5178908,0,1282
2453.0,82,2453_82,168.0,0.0,47.0,2782.8793774,0,1282
2487.0,82,2487_82,107.0,0.0,44.0,2953.9877301,0,1282
2500.0,82,2500_82,240.0,1.0,35.0,2523.6024845,0,1282
2518.0,82,2518_82,374.0,0.0,13.0,2566.439523,0,1282
2572.0,82,2572_82,122.0,1.0,23.0,2322.8915663,0,1282
2585.0,82,2585_82,252.0,1.0,44.0,2570.6836616,0,1282
2594.0,82,2594_82,451.0,0.0,39.0,2933.8842975,0,1282
2602.0,82,2602_82,230.0,0.0,36.0,2671.875,0,1282
2615.0,82,2615_82,324.0,0.0,40.0,3225.8064516,0,1282
2618.0,82,2618_82,468.0,1.0,34.0,2391.0350929,0,1282
2619.0,82,2619_82,25.0,0.0,29.0,2625.0,0,1282
2619.0,82,2619_82,438.0,1.0,38.0,3124.7578458,0,1282
2627.0,82,2627_82,33.0,0.0,30.0,5883.7209302,0,1282
2638.0,82,2638_82,176.0,0.0,32.0,2456.1115669,0,1282
2675.0,82,2675_82,351.0,1.0,45.0,2963.1774928,0,1282
2685.0,82,2685_82,79.0,1.0,16.0,2893.081761,0,1282
2704.0,82,2704_82,37.0,1.0,29.0,2518.5185185,0,1282
2724.0,82,2724_82,49.0,1.0,29.0,2917.8082192,0,1282
2731.0,82,2731_82,112.0,1.0,23.0,1967.3123487,0,1282
2742.0,82,2742_82,149.0,1.0,14.0,4003.9787798,0,1282
2746.0,82,2746_82,27.0,0.0,24.0,3735.0427351,0,1282
2755.0,82,2755_82,21.0,0.0,14.0,3362.9629629,0,1282
2780.0,82,2780_82,21.0,0.0,30.0,4172.0430107,0,1282
2809.0,82,2809_82,283.0,1.0,47.0,2325.285338,0,1282
2833.0,82,2833_82,28.0,1.0,33.0,2541.2371134,0,1282
2891.0,82,2891_82,235.0,1.0,12.0,2966.9711876,0,1282
2956.0,82,2956_82,190.0,0.0,35.0,3044.5586975,0,1282
2967.0,82,2967_82,242.0,0.0,43.0,4414.3803217,0,1282
26.0,45,26_45,54.0,1.0,27.0,3774.3902439,0,2760
75.0,45,75_45,210.0,0.0,18.0,2779.4404684,0,2760
155.0,45,155_45,126.0,0.0,28.0,2895.5696203,0,2760
267.0,45,267_45,11.0,1.0,10.0,5268.2926829,0,2760
371.0,45,371_45,178.0,0.0,13.0,3088.9570552,0,2760
434.0,45,434_45,99.0,1.0,23.0,2851.8057285,0,2760
610.0,45,610_45,135.0,0.0,37.0,2384.3674456,0,2760
769.0,45,769_45,125.0,0.0,29.0,2994.9186992,0,2760
886.0,45,886_45,431.0,1.0,27.0,2273.4394125,0,2760
902.0,45,902_45,84.0,1.0,38.0,2624.3093923,0,2760
920.0,45,920_45,107.0,1.0,10.0,2808.1321474,0,2760
951.0,45,951_45,157.0,0.0,11.0,2890.4494382,0,2760
1000.0,45,1000_45,27.0,0.0,48.0,2705.5837563,0,2760
1009.0,45,1009_45,32.0,0.0,38.0,3189.9441341,0,2760
1064.0,45,1064_45,75.0,1.0,21.0,2795.5390335,0,2760
1317.0,45,1317_45,276.0,0.0,31.0,3883.797054,0,2760
1323.0,45,1323_45,17.0,1.0,26.0,4060.0,0,2760
1355.0,45,1355_45,8.0,0.0,31.0,2125.0,0,2760
1387.0,45,1387_45,101.0,0.0,21.0,2669.4796062,0,2760
1435.0,45,1435_45,28.0,1.0,47.0,3224.4897959,0,2760
1451.0,45,1451_45,78.0,0.0,21.0,2702.6143791,0,2760
1579.0,45,1579_45,63.0,1.0,10.0,4847.826087,0,2760
1984.0,45,1984_45,276.0,1.0,46.0,2505.1903114,0,2760
2133.0,45,2133_45,9.0,1.0,46.0,3102.5641026,0,2760
2395.0,45,2395_45,41.0,1.0,39.0,4170.7317073,0,2760
2502.0,45,2502_45,64.0,1.0,36.0,3157.1125265,0,2760
2559.0,45,2559_45,10.0,1.0,27.0,3014.9253731,0,2760
2578.0,45,2578_45,63.0,0.0,39.0,3380.952381,0,2760
2832.0,45,2832_45,66.0,0.0,34.0,2250.9803922,0,2760
26.0,103,26_103,45.0,1.0,41.0,2940.9937888,0,930
139.0,103,139_103,71.0,0.0,46.0,3036.4372469,0,930
166.0,103,166_103,56.0,0.0,23.0,3237.9603399,0,930
204.0,103,204_103,279.0,0.0,18.0,3290.8057851,0,930
213.0,103,213_103,89.0,0.0,34.0,3962.8180039,0,930
405.0,103,405_103,193.0,0.0,18.0,2684.3220339,0,930
408.0,103,408_103,146.0,1.0,14.0,3039.5108184,0,930
682.0,103,682_103,208.0,1.0,49.0,2691.9144981,0,930
697.0,103,697_103,875.0,0.0,42.0,3604.8296518,0,930
742.0,103,742_103,470.0,0.0,11.0,2879.0406673,0,930
894.0,103,894_103,23.0,0.0,25.0,3425.1497006,0,930
1028.0,103,1028_103,139.0,1.0,11.0,2069.3877551,0,930
1046.0,103,1046_103,120.0,0.0,18.0,2833.1303288,0,930
1199.0,103,1199_103,57.0,0.0,23.0,3148.0446927,0,930
1215.0,103,1215_103,56.0,0.0,35.0,3243.8423645,0,930
1274.0,103,1274_103,1412.0,1.0,12.0,2252.7166531,0,930
1336.0,103,1336_103,164.0,0.0,26.0,3800.6756757,0,930
1438.0,103,1438_103,755.0,1.0,24.0,4682.1529745,0,930
1450.0,103,1450_103,145.0,1.0,21.0,2356.5780014,0,930
2066.0,103,2066_103,36.0,0.0,13.0,3098.7124464,0,930
2789.0,103,2789_103,29.0,0.0,25.0,3514.9700599,0,930
27.0,40,27_40,168.0,1.0,22.0,3347.2222222,0,2846
153.0,40,153_40,140.0,1.0,27.0,3257.0281125,0,2846
221.0,40,221_40,105.0,0.0,16.0,5152.2198731,0,2846
276.0,40,276_40,156.0,1.0,23.0,3034.2592592,0,2846
279.0,40,279_40,543.0,1.0,40.0,3481.4814815,0,2846
300.0,40,300_40,37.0,1.0,47.0,3155.1020408,0,2846
304.0,40,304_40,1.0,0.0,49.0,1714.2857143,0,2846
402.0,40,402_40,25.0,0.0,44.0,2576.6871166,0,2846
403.0,40,403_40,133.0,0.0,48.0,2894.9416342,0,2846
459.0,40,459_40,234.0,0.0,35.0,2644.4444445,0,2846
601.0,40,601_40,239.0,0.0,35.0,3465.9498208,0,2846
610.0,40,610_40,95.0,0.0,16.0,2024.1758242,0,2846
674.0,40,674_40,183.0,0.0,43.0,3014.1223941,0,2846
790.0,40,790_40,90.0,0.0,24.0,1904.9338147,0,2846
791.0,40,791_40,260.0,0.0,42.0,3021.9714965,0,2846
865.0,40,865_40,74.0,1.0,30.0,2245.4545455,0,2846
950.0,40,950_40,172.0,0.0,41.0,3680.0,0,2846
979.0,40,979_40,209.0,0.0,25.0,2483.1325301,0,2846
1000.0,40,1000_40,483.0,1.0,47.0,3163.0069749,0,2846
1004.0,40,1004_40,94.0,0.0,29.0,3023.6111111,0,2846
1103.0,40,1103_40,252.0,0.0,13.0,5784.7490348,0,2846
1152.0,40,1152_40,15.0,0.0,42.0,2816.5137615,0,2846
1177.0,40,1177_40,7.0,0.0,29.0,1566.2650602,0,2846
1188.0,40,1188_40,136.0,1.0,33.0,3125.941873,0,2846
1318.0,40,1318_40,255.0,0.0,43.0,2798.4366276,0,2846
1320.0,40,1320_40,37.0,0.0,41.0,3216.4948453,0,2846
1342.0,40,1342_40,172.0,1.0,25.0,2510.846746,0,2846
1417.0,40,1417_40,32.0,0.0,36.0,3617.7777778,0,2846
1532.0,40,1532_40,827.0,0.0,45.0,2762.4965479,0,2846
1539.0,40,1539_40,160.0,1.0,31.0,2256.568779,0,2846
1561.0,40,1561_40,51.0,0.0,12.0,2160.0831601,0,2846
1579.0,40,1579_40,21.0,0.0,46.0,4214.2857143,0,2846
1647.0,40,1647_40,37.0,0.0,10.0,3431.5789474,0,2846
1694.0,40,1694_40,101.0,1.0,17.0,3127.3209549,0,2846
1759.0,40,1759_40,98.0,1.0,38.0,2871.1656442,0,2846
1767.0,40,1767_40,32.0,0.0,28.0,3748.7922705,0,2846
1865.0,40,1865_40,24.0,1.0,17.0,4198.6754967,0,2846
1928.0,40,1928_40,83.0,1.0,19.0,3412.6984127,0,2846
1958.0,40,1958_40,76.0,0.0,23.0,2656.7944251,0,2846
1984.0,40,1984_40,133.0,0.0,11.0,2378.4277879,0,2846
2080.0,40,2080_40,158.0,0.0,39.0,3200.1763668,0,2846
2081.0,40,2081_40,37.0,1.0,26.0,3857.1428571,0,2846
2089.0,40,2089_40,90.0,1.0,38.0,3833.9285714,0,2846
2194.0,40,2194_40,306.0,1.0,30.0,3843.75,0,2846
2242.0,40,2242_40,175.0,0.0,33.0,2660.9240407,0,2846
2412.0,40,2412_40,25.0,1.0,44.0,4270.0729927,0,2846
2531.0,40,2531_40,177.0,0.0,49.0,3866.2790698,0,2846
2668.0,40,2668_40,51.0,0.0,33.0,3112.6373626,0,2846
2789.0,40,2789_40,45.0,1.0,33.0,2846.7532467,0,2846
2808.0,40,2808_40,306.0,0.0,19.0,2216.8624161,0,2846
2833.0,40,2833_40,30.0,0.0,39.0,3681.5642458,0,2846
28.0,100,28_100,150.0,1.0,37.0,3221.7936355,2,1339
63.0,100,63_100,190.0,1.0,31.0,2659.9443672,2,1339
82.0,100,82_100,177.0,0.0,35.0,2755.6657224,2,1339
87.0,100,87_100,84.0,0.0,41.0,2653.5947713,2,1339
139.0,100,139_100,38.0,1.0,27.0,3047.1698113,2,1339
166.0,100,166_100,147.0,1.0,33.0,2958.443855,2,1339
176.0,100,176_100,145.0,1.0,16.0,2289.3280632,2,1339
309.0,100,309_100,172.0,1.0,12.0,3487.2427983,2,1339
337.0,100,337_100,95.0,1.0,11.0,2442.139738,2,1339
395.0,100,395_100,160.0,1.0,13.0,2379.2497069,2,1339
405.0,100,405_100,275.0,0.0,18.0,2502.734108,2,1339
408.0,100,408_100,249.0,0.0,32.0,2763.3107454,2,1339
452.0,100,452_100,147.0,0.0,24.0,5605.479452,2,1339
470.0,100,470_100,22.0,1.0,28.0,2548.1171548,2,1339
534.0,100,534_100,541.0,1.0,21.0,3547.6311768,2,1339
592.0,100,592_100,159.0,1.0,25.0,3272.1518987,2,1339
632.0,100,632_100,338.0,1.0,14.0,2599.0116484,2,1339
643.0,100,643_100,259.0,1.0,35.0,2943.6457734,2,1339
652.0,100,652_100,114.0,1.0,44.0,2376.1955367,2,1339
658.0,100,658_100,129.0,0.0,36.0,3583.5322196,2,1339
682.0,100,682_100,67.0,0.0,22.0,2258.1047382,2,1339
697.0,100,697_100,1030.0,1.0,26.0,3126.5038714,2,1339
750.0,100,750_100,170.0,1.0,12.0,2453.8745387,2,1339
784.0,100,784_100,110.0,0.0,40.0,3178.7025704,2,1339
799.0,100,799_100,38.0,1.0,24.0,3151.6245487,2,1339
817.0,100,817_100,136.0,0.0,14.0,3379.7841021,2,1339
821.0,100,821_100,6.0,1.0,31.0,2021.2765958,2,1339
825.0,100,825_100,191.0,1.0,19.0,2678.9693593,2,1339
827.0,100,827_100,174.0,0.0,39.0,2427.9686558,2,1339
845.0,100,845_100,87.0,1.0,32.0,2793.1972789,2,1339
930.0,100,930_100,161.0,1.0,43.0,2914.4851658,2,1339
956.0,100,956_100,95.0,1.0,18.0,2959.6577017,2,1339
971.0,100,971_100,650.0,1.0,43.0,2949.942241,2,1339
1025.0,100,1025_100,119.0,1.0,12.0,2878.3505155,2,1339
1026.0,100,1026_100,162.0,1.0,46.0,2620.6647399,2,1339
1032.0,100,1032_100,48.0,0.0,41.0,2703.8834952,2,1339
1052.0,100,1052_100,145.0,1.0,41.0,3362.804878,2,1339
1063.0,100,1063_100,107.0,0.0,44.0,2822.7027027,2,1339
1154.0,100,1154_100,132.0,0.0,38.0,3203.125,2,1339
1161.0,100,1161_100,40.0,0.0,30.0,2240.9638554,2,1339
1282.0,100,1282_100,105.0,0.0,25.0,2458.8100687,2,1339
1317.0,100,1317_100,489.0,1.0,13.0,3584.9212924,2,1339
1379.0,100,1379_100,117.0,0.0,21.0,3344.9612403,2,1339
1421.0,100,1421_100,158.0,0.0,47.0,2781.8765036,2,1339
1451.0,100,1451_100,119.0,0.0,32.0,2961.1752361,2,1339
1479.0,100,1479_100,144.0,0.0,19.0,4978.2312925,2,1339
1523.0,100,1523_100,137.0,1.0,14.0,2451.2820513,2,1339
1551.0,100,1551_100,181.0,0.0,48.0,2998.4674329,2,1339
1659.0,100,1659_100,364.0,0.0,20.0,2617.1470806,2,1339
1740.0,100,1740_100,142.0,1.0,15.0,2490.1365705,2,1339
1792.0,100,1792_100,86.0,1.0,36.0,3911.2227806,2,1339
1879.0,100,1879_100,161.0,0.0,35.0,2544.0874915,2,1339
1911.0,100,1911_100,10.0,0.0,28.0,2145.4545455,2,1339
2099.0,100,2099_100,312.0,0.0,45.0,2770.3310176,2,1339
2173.0,100,2173_100,154.0,1.0,16.0,2934.4405594,2,1339
2244.0,100,2244_100,100.0,1.0,13.0,2421.8009479,2,1339
2262.0,100,2262_100,381.0,1.0,35.0,2912.2044034,2,1339
2265.0,100,2265_100,161.0,0.0,10.0,2501.5733166,2,1339
2265.0,100,2265_100,183.0,0.0,41.0,4093.3456562,2,1339
2379.0,100,2379_100,318.0,0.0,17.0,2733.1649832,2,1339
2401.0,100,2401_100,82.0,0.0,30.0,2212.5,2,1339
2456.0,100,2456_100,155.0,1.0,44.0,2960.355987,2,1339
2548.0,100,2548_100,63.0,1.0,15.0,3397.1962616,2,1339
2553.0,100,2553_100,93.0,1.0,45.0,2995.2305246,2,1339
2611.0,100,2611_100,2.0,0.0,12.0,7333.3333333,2,1339
2632.0,100,2632_100,135.0,1.0,16.0,2954.075775,2,1339
2659.0,100,2659_100,84.0,1.0,26.0,3091.3461538,2,1339
2755.0,100,2755_100,29.0,0.0,11.0,2747.0817121,2,1339
2772.0,100,2772_100,10.0,1.0,27.0,4288.1355932,2,1339
2795.0,100,2795_100,142.0,0.0,33.0,2171.4285714,2,1339
2835.0,100,2835_100,53.0,0.0,20.0,2910.9414758,2,1339
2854.0,100,2854_100,113.0,1.0,18.0,3630.2083333,2,1339
2897.0,100,2897_100,164.0,0.0,49.0,2747.2783826,2,1339
2928.0,100,2928_100,263.0,1.0,38.0,4032.7186199,2,1339
2959.0,100,2959_100,36.0,0.0,30.0,2989.8305085,2,1339
29.0,12,29_12,116.0,0.0,40.0,4922.8915663,0,2965
71.0,12,71_12,49.0,1.0,26.0,5419.6891192,0,2965
104.0,12,104_12,276.0,0.0,30.0,4591.6955017,0,2965
312.0,12,312_12,63.0,1.0,16.0,5181.8181818,0,2965
556.0,12,556_12,20.0,0.0,47.0,7898.3050847,0,2965
562.0,12,562_12,72.0,0.0,21.0,5177.5362319,0,2965
575.0,12,575_12,77.0,0.0,31.0,3226.9662922,0,2965
584.0,12,584_12,198.0,1.0,24.0,4902.2919179,0,2965
609.0,12,609_12,303.0,0.0,12.0,4027.9524808,0,2965
665.0,12,665_12,84.0,0.0,15.0,3251.7814727,0,2965
675.0,12,675_12,16.0,0.0,31.0,4800.0,0,2965
747.0,12,747_12,184.0,1.0,43.0,3168.8741722,0,2965
760.0,12,760_12,126.0,1.0,29.0,2985.3747715,0,2965
869.0,12,869_12,100.0,0.0,25.0,4397.9848866,0,2965
1062.0,12,1062_12,14.0,1.0,15.0,5911.1111111,0,2965
1084.0,12,1084_12,312.0,1.0,22.0,3819.515774,0,2965
1262.0,12,1262_12,239.0,0.0,29.0,4247.9856759,0,2965
1375.0,12,1375_12,139.0,1.0,25.0,3084.9933599,0,2965
1620.0,12,1620_12,78.0,0.0,15.0,4018.2648402,0,2965
1756.0,12,1756_12,17.0,0.0,23.0,7820.5128204,0,2965
1856.0,12,1856_12,352.0,1.0,18.0,4262.5698324,0,2965
1864.0,12,1864_12,178.0,0.0,26.0,4067.4019608,0,2965
1973.0,12,1973_12,87.0,0.0,48.0,4299.0353698,0,2965
2028.0,12,2028_12,177.0,0.0,40.0,6734.3096233,0,2965
2030.0,12,2030_12,17.0,0.0,31.0,4259.7402597,0,2965
2096.0,12,2096_12,91.0,0.0,27.0,4283.919598,0,2965
2107.0,12,2107_12,29.0,0.0,27.0,5039.6039604,0,2965
2548.0,12,2548_12,59.0,0.0,19.0,4166.0079051,0,2965
2636.0,12,2636_12,169.0,1.0,28.0,5193.0693069,0,2965
2759.0,12,2759_12,252.0,1.0,34.0,4106.9306931,0,2965
2816.0,12,2816_12,10.0,1.0,43.0,6083.3333333,0,2965
2828.0,12,2828_12,145.0,1.0,46.0,4004.3731778,0,2965
2832.0,12,2832_12,70.0,1.0,49.0,3943.75,0,2965
2871.0,12,2871_12,15.0,0.0,39.0,3747.4747475,0,2965
32.0,57,32_57,64.0,1.0,31.0,4277.1084337,0,2919
36.0,57,36_57,60.0,0.0,18.0,3070.4607046,0,2919
61.0,57,61_57,460.0,0.0,14.0,2662.9169899,0,2919
78.0,57,78_57,178.0,1.0,13.0,3226.744186,0,2919
109.0,57,109_57,213.0,0.0,31.0,2486.5871833,0,2919
189.0,57,189_57,62.0,0.0,49.0,2802.5,0,2919
203.0,57,203_57,435.0,1.0,23.0,2087.0929777,0,2919
216.0,57,216_57,225.0,0.0,44.0,3187.2759857,0,2919
237.0,57,237_57,82.0,1.0,25.0,2248.52071,0,2919
263.0,57,263_57,106.0,0.0,22.0,1930.3178484,0,2919
282.0,57,282_57,334.0,0.0,31.0,2467.0353041,0,2919
299.0,57,299_57,546.0,1.0,17.0,3506.4782097,0,2919
315.0,57,315_57,135.0,1.0,31.0,2471.042471,0,2919
362.0,57,362_57,90.0,1.0,41.0,3270.3962704,0,2919
376.0,57,376_57,86.0,0.0,49.0,2518.5185185,0,2919
413.0,57,413_57,154.0,0.0,28.0,3655.5183947,0,2919
418.0,57,418_57,125.0,0.0,36.0,2399.4811933,0,2919
433.0,57,433_57,79.0,1.0,10.0,2649.5238095,0,2919
505.0,57,505_57,81.0,1.0,23.0,1659.7633136,0,2919
597.0,57,597_57,17.0,1.0,21.0,3084.5070423,0,2919
601.0,57,601_57,88.0,1.0,21.0,2738.7543252,0,2919
622.0,57,622_57,179.0,0.0,24.0,2160.0,0,2919
625.0,57,625_57,182.0,1.0,19.0,2915.3439153,0,2919
644.0,57,644_57,13.0,0.0,23.0,1673.9130435,0,2919
650.0,57,650_57,143.0,1.0,10.0,2969.4868238,0,2919
663.0,57,663_57,176.0,1.0,47.0,2302.5477707,0,2919
672.0,57,672_57,46.0,1.0,11.0,1403.9408867,0,2919
673.0,57,673_57,107.0,1.0,25.0,2521.5311005,0,2919
674.0,57,674_57,176.0,1.0,36.0,2547.0941884,0,2919
712.0,57,712_57,190.0,1.0,44.0,2992.1875,0,2919
719.0,57,719_57,556.0,0.0,10.0,2870.5434406,0,2919
732.0,57,732_57,773.0,1.0,20.0,2218.572331,0,2919
751.0,57,751_57,615.0,0.0,37.0,2828.9017341,0,2919
807.0,57,807_57,94.0,0.0,10.0,3026.0047281,0,2919
814.0,57,814_57,56.0,1.0,17.0,2116.4021164,0,2919
826.0,57,826_57,260.0,0.0,18.0,2009.2198582,0,2919
842.0,57,842_57,106.0,1.0,11.0,2000.0,0,2919
936.0,57,936_57,46.0,1.0,11.0,5634.2857143,0,2919
991.0,57,991_57,426.0,0.0,28.0,1921.1915535,0,2919
999.0,57,999_57,93.0,0.0,29.0,2592.1052632,0,2919
1035.0,57,1035_57,29.0,0.0,33.0,5201.6806722,0,2919
1052.0,57,1052_57,359.0,0.0,13.0,4240.6311637,0,2919
1078.0,57,1078_57,4.0,1.0,23.0,2290.3225806,0,2919
1089.0,57,1089_57,166.0,0.0,45.0,2484.7161572,0,2919
1107.0,57,1107_57,140.0,1.0,11.0,2380.6228374,0,2919
1108.0,57,1108_57,105.0,1.0,46.0,3914.3835616,0,2919
1130.0,57,1130_57,156.0,1.0,16.0,2982.1656051,0,2919
1136.0,57,1136_57,133.0,0.0,42.0,2582.9545455,0,2919
1159.0,57,1159_57,126.0,1.0,37.0,1920.9621993,0,2919
1176.0,57,1176_57,135.0,0.0,32.0,3082.3863637,0,2919
1201.0,57,1201_57,170.0,1.0,33.0,2429.8342541,0,2919
1250.0,57,1250_57,336.0,0.0,23.0,2187.4653355,0,2919
1251.0,57,1251_57,78.0,1.0,48.0,2903.2258064,0,2919
1270.0,57,1270_57,342.0,1.0,35.0,2993.3586337,0,2919
1282.0,57,1282_57,116.0,1.0,26.0,2230.7692308,0,2919
1285.0,57,1285_57,44.0,0.0,17.0,3316.9642857,0,2919
1332.0,57,1332_57,132.0,1.0,43.0,2142.6426426,0,2919
1336.0,57,1336_57,84.0,0.0,14.0,1497.4619289,0,2919
1337.0,57,1337_57,83.0,1.0,14.0,2891.8918919,0,2919
1366.0,57,1366_57,13.0,0.0,46.0,3277.7777777,0,2919
1377.0,57,1377_57,133.0,1.0,49.0,3414.5907473,0,2919
1410.0,57,1410_57,108.0,1.0,24.0,2627.0627063,0,2919
1411.0,57,1411_57,55.0,0.0,17.0,2378.0821918,0,2919
1470.0,57,1470_57,175.0,0.0,28.0,1885.583524,0,2919
1508.0,57,1508_57,224.0,0.0,37.0,1981.5059445,0,2919
1520.0,57,1520_57,411.0,0.0,27.0,2341.5243649,0,2919
1539.0,57,1539_57,110.0,1.0,22.0,2344.0559441,0,2919
1543.0,57,1543_57,91.0,1.0,32.0,2507.0093458,0,2919
1547.0,57,1547_57,116.0,0.0,41.0,2648.4751204,0,2919
1585.0,57,1585_57,64.0,1.0,42.0,1947.5982533,0,2919
1591.0,57,1591_57,79.0,0.0,13.0,1817.2661871,0,2919
1592.0,57,1592_57,257.0,1.0,45.0,2059.1878871,0,2919
1617.0,57,1617_57,80.0,1.0,22.0,3296.460177,0,2919
1621.0,57,1621_57,42.0,0.0,21.0,3203.3898305,0,2919
1636.0,57,1636_57,148.0,0.0,19.0,2101.6311167,0,2919
1661.0,57,1661_57,248.0,1.0,45.0,2888.2113821,0,2919
1733.0,57,1733_57,31.0,1.0,28.0,2012.9032258,0,2919
1767.0,57,1767_57,45.0,0.0,45.0,4054.6448087,0,2919
1794.0,57,1794_57,67.0,0.0,42.0,3090.1856764,0,2919
1869.0,57,1869_57,487.0,1.0,12.0,2445.7788767,0,2919
1958.0,57,1958_57,105.0,0.0,27.0,2900.0,0,2919
1962.0,57,1962_57,1.0,0.0,34.0,1000.0,0,2919
2038.0,57,2038_57,327.0,0.0,23.0,2348.1556342,0,2919
2078.0,57,2078_57,192.0,1.0,11.0,3047.1794872,0,2919
2081.0,57,2081_57,39.0,1.0,43.0,3819.0476191,0,2919
2196.0,57,2196_57,135.0,1.0,33.0,2174.4966443,0,2919
2259.0,57,2259_57,17.0,0.0,41.0,2967.032967,0,2919
2297.0,57,2297_57,49.0,1.0,18.0,4841.2698413,0,2919
2309.0,57,2309_57,344.0,1.0,42.0,2471.2379199,0,2919
2351.0,57,2351_57,135.0,0.0,26.0,2363.5346756,0,2919
2382.0,57,2382_57,125.0,0.0,17.0,3296.6841187,0,2919
2398.0,57,2398_57,55.0,1.0,48.0,4818.1818182,0,2919
2400.0,57,2400_57,161.0,1.0,22.0,2404.0084388,0,2919
2470.0,57,2470_57,78.0,0.0,10.0,3025.3456221,0,2919
2511.0,57,2511_57,313.0,0.0,36.0,2388.019428,0,2919
2512.0,57,2512_57,85.0,0.0,30.0,3107.3825503,0,2919
2722.0,57,2722_57,24.0,0.0,25.0,2803.2786885,0,2919
2827.0,57,2827_57,440.0,0.0,22.0,2178.3365571,0,2919
2832.0,57,2832_57,106.0,0.0,27.0,3317.6895307,0,2919
2856.0,57,2856_57,77.0,0.0,47.0,2342.9118774,0,2919
2916.0,57,2916_57,20.0,0.0,24.0,3516.1290323,0,2919
2920.0,57,2920_57,116.0,0.0,28.0,3246.1538461,0,2919
32.0,38,32_38,59.0,0.0,17.0,3322.5806451,2,2915
80.0,38,80_38,45.0,0.0,40.0,2673.9130435,2,2915
149.0,38,149_38,367.0,0.0,45.0,2601.0815308,2,2915
197.0,38,197_38,184.0,0.0,36.0,2989.5652174,2,2915
222.0,38,222_38,362.0,0.0,31.0,2835.8974359,2,2915
267.0,38,267_38,35.0,1.0,12.0,3026.7857143,2,2915
312.0,38,312_38,67.0,0.0,33.0,2366.4459161,2,2915
323.0,38,323_38,212.0,0.0,18.0,2779.4561933,2,2915
414.0,38,414_38,96.0,1.0,34.0,3132.9211747,2,2915
433.0,38,433_38,70.0,0.0,26.0,1852.6315789,2,2915
742.0,38,742_38,1238.0,1.0,25.0,2771.2559344,2,2915
858.0,38,858_38,22.0,1.0,47.0,2596.6386555,2,2915
977.0,38,977_38,227.0,0.0,21.0,3487.3096446,2,2915
1060.0,38,1060_38,51.0,0.0,49.0,2850.1628665,2,2915
1073.0,38,1073_38,77.0,0.0,25.0,2132.9011345,2,2915
1078.0,38,1078_38,34.0,0.0,42.0,2894.4954128,2,2915
1099.0,38,1099_38,239.0,1.0,41.0,2373.4463277,2,2915
1193.0,38,1193_38,254.0,1.0,38.0,2430.9954751,2,2915
1199.0,38,1199_38,200.0,1.0,12.0,2515.8924205,2,2915
1235.0,38,1235_38,91.0,1.0,37.0,2627.0676692,2,2915
1273.0,38,1273_38,222.0,0.0,44.0,3287.0065789,2,2915
1348.0,38,1348_38,162.0,0.0,33.0,3266.0,2,2915
1438.0,38,1438_38,287.0,1.0,10.0,3694.8590382,2,2915
1510.0,38,1510_38,7.0,1.0,35.0,2785.7142857,2,2915
1777.0,38,1777_38,122.0,0.0,45.0,4945.2380953,2,2915
1778.0,38,1778_38,160.0,0.0,31.0,3480.0,2,2915
1784.0,38,1784_38,168.0,0.0,36.0,3436.0189574,2,2915
1807.0,38,1807_38,6.0,1.0,13.0,2458.3333333,2,2915
1834.0,38,1834_38,148.0,1.0,21.0,2462.8865979,2,2915
1928.0,38,1928_38,139.0,1.0,45.0,3445.7215836,2,2915
1985.0,38,1985_38,198.0,1.0,46.0,3984.9435382,2,2915
2122.0,38,2122_38,102.0,1.0,15.0,2577.6836158,2,2915
2223.0,38,2223_38,19.0,0.0,23.0,2583.9416058,2,2915
