num_tries,boost_used,attack_duration,score,character_type,hitpoints
74.0,1.0,45.0,3864.5833333,3,2677
144.0,1.0,19.0,2111.2115732,3,1248
38.0,1.0,37.0,2156.5495208,1,1633
194.0,0.0,20.0,2515.4798762,2,1459
46.0,0.0,26.0,3906.25,1,1339
41.0,1.0,32.0,2553.6723164,0,923
106.0,1.0,36.0,2782.7225131,3,963
53.0,0.0,36.0,6219.1011237,1,1996
221.0,0.0,35.0,2326.171875,0,2572
15.0,1.0,43.0,1965.2777778,3,563
87.0,1.0,32.0,3777.0597738,0,2185
115.0,1.0,23.0,3108.7570621,1,2298
90.0,1.0,23.0,3576.446281,0,2557
292.0,1.0,37.0,2099.684258,1,1992
79.0,0.0,43.0,3167.2354949,2,1297
194.0,0.0,13.0,3778.3251231,3,628
9.0,1.0,46.0,3102.5641026,0,2760
148.0,1.0,43.0,2336.6880147,1,1992
27.0,1.0,21.0,2228.3464567,0,2406
271.0,1.0,39.0,2732.2939867,3,1415
8.0,0.0,31.0,2125.0,0,2760
629.0,0.0,13.0,2992.5889328,0,1282
146.0,0.0,26.0,4443.3139535,2,1475
184.0,1.0,29.0,2671.7241379,3,628
158.0,0.0,49.0,3297.1428571,2,1428
228.0,0.0,11.0,3466.279913,0,900
139.0,0.0,48.0,5094.4767442,2,1297
633.0,1.0,45.0,3782.6305221,1,1633
35.0,1.0,30.0,3193.7984496,1,788
25.0,0.0,29.0,3775.7575758,1,1108
27.0,1.0,36.0,3244.7552448,0,2866
131.0,1.0,48.0,3658.0645161,3,2677
322.0,0.0,31.0,3350.1924134,0,729
305.0,1.0,10.0,3038.6308068,0,2557
60.0,0.0,31.0,3984.7715736,2,1428
37.0,0.0,21.0,2486.5771812,0,2612
138.0,1.0,32.0,3648.2861401,0,2289
10.0,0.0,30.0,2470.5882353,0,2185
237.0,1.0,43.0,4957.0731707,0,1084
264.0,0.0,10.0,4277.8649921,0,2406
140.0,0.0,48.0,4635.1010101,2,713
75.0,0.0,29.0,3675.862069,0,931
332.0,0.0,17.0,3187.18802,2,713
29.0,1.0,44.0,8763.1578947,1,1313
382.0,0.0,15.0,3729.2682927,3,563
563.0,0.0,35.0,4187.0947824,3,2677
109.0,0.0,36.0,3711.2462006,0,1084
254.0,1.0,38.0,3395.9778086,1,788
280.0,1.0,11.0,2693.2865292,3,2205
102.0,1.0,15.0,2872.868217,0,2406
145.0,1.0,28.0,3668.0497925,0,2289
99.0,1.0,24.0,3389.9082569,1,2298
104.0,0.0,20.0,3838.7715931,1,1171
346.0,1.0,23.0,3581.920904,2,713
190.0,1.0,35.0,4583.2471562,2,1297
181.0,0.0,42.0,3062.7362056,3,2121
188.0,1.0,30.0,3621.8375499,2,2058
278.0,1.0,14.0,2847.5641697,0,2230
260.0,0.0,28.0,4052.2988506,2,713
12.0,0.0,47.0,4400.0,1,1996
291.0,1.0,40.0,3367.3788432,2,1902
102.0,1.0,10.0,6249.4061758,1,1339
344.0,1.0,16.0,2862.4951719,1,1633
483.0,1.0,14.0,2510.3626943,3,1415
110.0,1.0,47.0,2874.8451053,3,1837
241.0,0.0,48.0,3666.8887409,2,1297
151.0,0.0,35.0,6263.3928572,0,2289
132.0,0.0,48.0,2947.66147,2,1929
187.0,0.0,32.0,3073.2421875,0,2289
87.0,0.0,15.0,2266.2576687,0,2248
73.0,1.0,31.0,3896.0674157,1,2298
175.0,0.0,10.0,2058.0736544,0,2248
81.0,1.0,16.0,3526.3157894,3,1926
210.0,1.0,19.0,4680.3278688,0,729
90.0,0.0,11.0,3408.5257549,1,2298
242.0,0.0,37.0,3846.8864469,2,713
91.0,0.0,19.0,2684.6715328,0,2539
207.0,0.0,44.0,2626.4908977,0,2557
79.0,1.0,45.0,2738.9162562,1,557
211.0,0.0,25.0,2887.9148403,0,2539
90.0,0.0,30.0,4989.9749374,1,1614
252.0,1.0,14.0,2550.5813953,3,2101
231.0,0.0,18.0,3711.2462006,1,2298
80.0,0.0,39.0,3762.2641509,2,713
1127.0,1.0,25.0,3221.9567238,0,1282
114.0,1.0,19.0,4177.2151899,2,713
48.0,0.0,23.0,2594.7712418,1,557
222.0,1.0,19.0,3676.0242792,2,2299
22.0,1.0,16.0,3310.1265823,2,713
68.0,0.0,20.0,2497.3166369,2,2109
73.0,0.0,21.0,4850.1529052,0,1084
82.0,0.0,21.0,2160.0985222,3,1415
371.0,1.0,16.0,2218.3421517,0,2248
262.0,1.0,29.0,3014.3693454,2,1428
204.0,1.0,26.0,2707.7872012,1,1370
266.0,1.0,29.0,2565.2173913,3,567
63.0,1.0,14.0,2408.9403974,0,2248
148.0,1.0,49.0,3034.3601896,0,931
82.0,0.0,39.0,5243.1761787,2,713
527.0,0.0,34.0,2381.2772409,3,1415
54.0,1.0,24.0,3481.3753581,1,2091
238.0,1.0,20.0,2877.858338,0,2557
185.0,0.0,15.0,4224.0963855,1,1339
98.0,1.0,34.0,3961.1486487,1,1339
59.0,0.0,33.0,2120.6225681,3,1248
266.0,0.0,17.0,2507.7272727,3,1415
44.0,0.0,38.0,4023.364486,0,2572
147.0,1.0,24.0,4595.6907478,2,713
29.0,1.0,27.0,3317.4603175,1,2298
202.0,0.0,19.0,4297.0521542,3,2101
280.0,0.0,47.0,4083.1656606,0,1084
185.0,0.0,35.0,3403.0157642,2,713
207.0,0.0,37.0,3880.8114962,2,1406
120.0,1.0,24.0,3833.0914368,0,2557
113.0,1.0,19.0,2016.2094763,0,1282
16.0,1.0,38.0,4216.6666667,2,2058
190.0,0.0,36.0,3133.8235294,1,1633
66.0,0.0,48.0,2961.2903226,3,2863
187.0,1.0,44.0,2778.7009064,2,2770
87.0,0.0,28.0,1707.0600632,2,1459
49.0,0.0,34.0,5323.0088495,3,1837
220.0,0.0,40.0,2607.7248039,0,931
276.0,1.0,24.0,2428.9439374,1,1786
124.0,1.0,29.0,4421.1267606,2,713
748.0,0.0,16.0,2890.482399,0,1282
51.0,1.0,47.0,2939.3305439,3,1074
2032.0,1.0,49.0,2143.6578531,1,1169
286.0,1.0,16.0,3639.2818281,2,1902
127.0,0.0,22.0,3788.8888889,2,1475
283.0,1.0,28.0,2410.2096627,1,1743
32.0,0.0,26.0,2692.3076923,0,2572
297.0,1.0,14.0,4817.9972937,1,1440
165.0,1.0,17.0,2625.0885897,3,643
94.0,1.0,45.0,3171.6287215,2,1942
39.0,1.0,29.0,2726.9372694,2,1419
41.0,1.0,10.0,3899.122807,2,1401
143.0,0.0,21.0,2950.4950495,3,1248
25.0,0.0,10.0,2395.3488372,0,900
259.0,1.0,22.0,3901.7379679,0,2230
87.0,1.0,19.0,4891.8918919,1,1614
41.0,1.0,17.0,3380.9523809,0,2557
180.0,1.0,46.0,4587.4587459,1,1339
379.0,0.0,19.0,6374.862183,1,2298
122.0,1.0,45.0,3261.0571737,0,2185
106.0,1.0,23.0,3600.6339144,1,1313
158.0,0.0,41.0,3386.0153257,2,2770
201.0,1.0,13.0,4007.2016461,0,1084
369.0,0.0,42.0,2756.2886598,0,1282
114.0,1.0,33.0,3475.7653061,2,1902
59.0,1.0,26.0,2202.1089631,1,1932
69.0,1.0,43.0,1917.6470588,2,1459
35.0,1.0,26.0,2760.4166666,1,788
130.0,1.0,11.0,4472.6224783,0,1579
84.0,0.0,20.0,5474.3875279,3,2029
153.0,0.0,39.0,4495.508982,0,931
97.0,1.0,48.0,2600.3016591,0,900
36.0,1.0,42.0,2344.4444444,0,2557
542.0,1.0,12.0,2193.4235977,0,1975
146.0,1.0,46.0,2574.6209098,3,1225
71.0,0.0,44.0,3372.5910064,1,2298
170.0,0.0,36.0,4314.0186916,2,2058
15.0,0.0,46.0,5314.8148148,3,2024
60.0,1.0,35.0,4266.3551402,1,1313
193.0,0.0,31.0,2494.2775393,2,2848
121.0,0.0,33.0,5611.570248,0,2230
145.0,0.0,29.0,2712.8810226,2,2848
316.0,1.0,40.0,2948.4536083,3,2677
75.0,0.0,10.0,2449.9089253,0,931
811.0,0.0,34.0,2340.0623423,3,2559
126.0,1.0,14.0,4030.9597523,1,1108
228.0,1.0,40.0,3414.1666667,3,1926
318.0,1.0,14.0,2640.1656315,0,2557
87.0,1.0,31.0,2962.8975265,3,1225
272.0,1.0,39.0,7012.6689189,2,1297
131.0,1.0,46.0,3167.6646707,2,2848
9.0,0.0,16.0,1983.6065574,2,1942
93.0,0.0,17.0,3885.0574713,3,1538
93.0,1.0,24.0,3074.7663552,0,1322
194.0,1.0,12.0,3644.8311157,2,2109
113.0,0.0,33.0,3223.3820459,2,2058
90.0,1.0,15.0,2713.298791,0,1084
11.0,0.0,33.0,4363.6363636,1,1614
145.0,0.0,19.0,3823.3034571,1,1339
38.0,0.0,15.0,3842.5925926,1,2298
89.0,0.0,36.0,3083.3333333,3,2121
277.0,0.0,26.0,3274.5926373,1,1119
389.0,1.0,33.0,3352.9686769,0,2557
20.0,1.0,47.0,3938.4615385,2,713
474.0,0.0,24.0,2724.3952651,1,1633
134.0,1.0,12.0,2427.6061776,3,1225
42.0,0.0,17.0,1952.3809524,3,2205
142.0,1.0,14.0,4272.5779967,0,2866
100.0,1.0,10.0,5166.9565217,1,2298
27.0,0.0,19.0,3348.0662984,0,2248
163.0,1.0,16.0,4407.4914869,2,1297
382.0,0.0,34.0,2896.4271377,3,1926
63.0,0.0,36.0,2417.6245211,0,2539
139.0,1.0,26.0,2497.3070018,1,2091
46.0,1.0,42.0,3437.037037,1,788
305.0,0.0,48.0,4678.367347,3,567
284.0,1.0,16.0,3619.6024674,1,1313
121.0,1.0,14.0,2254.0816327,0,2572
63.0,0.0,12.0,3858.8235294,0,2735
98.0,1.0,15.0,1994.0179462,0,2248
227.0,1.0,47.0,3816.575259,2,713
22.0,0.0,48.0,2322.4043716,0,2557
188.0,0.0,20.0,3719.1328935,1,2091
86.0,0.0,30.0,2800.8356546,2,1428
78.0,0.0,24.0,2524.3902439,0,1282
1058.0,0.0,44.0,3716.1174686,3,2029
44.0,0.0,33.0,6366.4921466,0,2735
207.0,0.0,49.0,4033.6787564,1,1339
34.0,1.0,34.0,3339.6226415,3,2677
46.0,0.0,18.0,3794.9790795,3,1392
80.0,0.0,22.0,4455.1282051,2,2058
145.0,0.0,28.0,3788.0986938,1,1108
257.0,1.0,46.0,3258.9729431,0,2230
202.0,0.0,42.0,5360.910031,2,1297
272.0,0.0,12.0,3409.801877,2,713
147.0,1.0,29.0,3107.3703367,1,1339
270.0,1.0,34.0,3952.2229595,0,2557
113.0,0.0,48.0,3371.4285714,2,2622
166.0,1.0,44.0,2478.9522919,0,931
250.0,0.0,44.0,4530.5651672,2,2058
248.0,1.0,40.0,4476.9736842,0,2406
208.0,1.0,38.0,3203.2816773,0,2230
39.0,1.0,29.0,4236.7149758,2,2109
42.0,1.0,24.0,5292.3076923,1,1339
74.0,0.0,25.0,2338.1642512,1,2091
38.0,1.0,14.0,3969.4915254,2,1475
23.0,1.0,11.0,2413.7931035,0,2185
379.0,0.0,31.0,3955.0797649,3,2677
217.0,1.0,31.0,2005.7682223,0,2612
533.0,0.0,30.0,4036.5542647,1,2298
153.0,0.0,23.0,2709.7361237,2,2848
54.0,0.0,44.0,5488.8888889,2,1929
79.0,0.0,13.0,3033.4572491,3,2313
144.0,0.0,36.0,3066.5110852,3,1926
156.0,0.0,30.0,2907.7954736,0,1975
411.0,1.0,34.0,3048.5942381,3,2677
268.0,0.0,18.0,4090.9677419,3,2677
189.0,0.0,27.0,4485.1794072,2,2058
75.0,1.0,22.0,2893.5427574,3,2205
1530.0,0.0,42.0,4079.9131379,0,1043
184.0,0.0,38.0,2627.6435045,0,931
171.0,0.0,34.0,3030.191458,3,1415
13.0,0.0,43.0,8500.0000001,3,2994
89.0,0.0,35.0,4683.046683,1,2298
204.0,1.0,49.0,2005.2910053,1,1932
74.0,1.0,45.0,2869.3957115,3,2205
75.0,0.0,12.0,4542.2885572,3,2677
104.0,1.0,12.0,2987.6880985,0,2230
248.0,1.0,45.0,2888.2113821,0,2919
389.0,0.0,19.0,3514.9371069,0,2826
169.0,0.0,35.0,2662.9303443,0,2230
142.0,0.0,24.0,2571.6798593,1,1992
117.0,0.0,27.0,5435.0453172,2,2058
140.0,0.0,45.0,3252.2343595,0,2557
38.0,1.0,27.0,3926.8292683,1,1108
152.0,1.0,48.0,4368.9440994,2,713
135.0,0.0,29.0,3342.8899082,1,2091
164.0,0.0,21.0,3358.9065256,0,2557
49.0,1.0,19.0,3621.6216216,3,963
197.0,0.0,10.0,4959.8572703,2,1297
152.0,0.0,14.0,3062.1468926,0,2671
253.0,0.0,24.0,3886.4970645,3,1415
220.0,1.0,47.0,4213.6325852,2,1428
211.0,1.0,34.0,2268.2160804,2,1459
365.0,1.0,46.0,4039.9811853,0,2230
151.0,0.0,11.0,3199.1001125,2,2622
283.0,1.0,42.0,2608.6956522,2,2848
189.0,0.0,31.0,2722.3053892,0,2248
76.0,1.0,18.0,4922.2520108,3,2121
66.0,0.0,31.0,3800.5617978,0,931
86.0,0.0,15.0,3012.0240481,3,1818
100.0,1.0,48.0,2061.7577197,0,2248
274.0,1.0,12.0,2235.738572,3,1415
187.0,0.0,49.0,3302.5064823,1,1996
250.0,0.0,21.0,2605.036855,1,1119
120.0,0.0,34.0,3111.4167813,0,2539
69.0,1.0,45.0,4688.8111888,0,2289
121.0,1.0,45.0,4664.1651032,0,2289
543.0,1.0,33.0,3062.3903783,1,2091
172.0,0.0,39.0,5114.0215716,1,1339
51.0,1.0,41.0,5889.4230769,2,713
430.0,1.0,24.0,4013.5658915,3,2677
133.0,1.0,24.0,3885.4748604,0,2289
116.0,0.0,35.0,3333.3333334,2,2058
185.0,1.0,25.0,2865.9942363,1,2091
571.0,0.0,19.0,4716.7505392,3,2677
89.0,0.0,34.0,3894.7368421,3,2121
101.0,1.0,25.0,3615.1202749,2,2109
81.0,0.0,16.0,2756.5217391,0,2612
196.0,1.0,43.0,2661.3520408,3,2205
637.0,0.0,30.0,4033.2731494,1,1633
419.0,1.0,34.0,3352.0761246,0,1084
98.0,0.0,20.0,4371.8244804,0,2289
196.0,1.0,38.0,4564.640884,2,2109
429.0,0.0,27.0,3596.7456668,2,1428
79.0,1.0,26.0,1837.4613003,2,1459
278.0,1.0,16.0,2501.4187272,3,1074
7.0,1.0,17.0,1981.1320755,0,900
197.0,1.0,46.0,2409.0225564,0,2289
127.0,0.0,31.0,3104.4226044,0,931
52.0,0.0,19.0,4162.3376623,0,2185
208.0,0.0,34.0,4054.3580131,2,1475
31.0,1.0,40.0,3284.2809365,3,2029
76.0,0.0,29.0,2074.2240216,1,1633
141.0,0.0,29.0,2444.0559441,0,2539
134.0,0.0,31.0,4168.7697161,1,1278
172.0,1.0,38.0,2281.3749001,0,900
531.0,1.0,33.0,3998.1612013,3,2205
243.0,0.0,13.0,3796.8620974,0,2406
154.0,0.0,40.0,4309.6960926,1,1996
236.0,1.0,12.0,3180.1152738,0,1084
321.0,0.0,43.0,3181.6143498,0,931
80.0,1.0,24.0,3645.1612903,2,2591
381.0,1.0,35.0,2912.2044034,2,1339
308.0,0.0,25.0,3005.4726368,3,2205
141.0,1.0,23.0,3344.6475196,3,963
99.0,1.0,39.0,3249.6433666,2,713
9.0,0.0,14.0,3142.8571429,0,2289
127.0,1.0,18.0,3170.940171,0,2406
252.0,1.0,26.0,4288.6597938,3,2205
172.0,1.0,32.0,3941.9087137,1,2298
164.0,0.0,43.0,2899.4252874,3,1818
219.0,1.0,19.0,2552.4790728,0,1282
319.0,0.0,47.0,4237.4517375,3,1837
71.0,1.0,13.0,4991.6897507,0,2230
90.0,0.0,43.0,2059.5611285,1,2091
27.0,1.0,32.0,2016.025641,3,1415
141.0,1.0,31.0,1823.4011628,2,1459
83.0,0.0,41.0,2638.7665198,2,1929
171.0,1.0,24.0,3060.9865471,0,2557
239.0,0.0,19.0,3587.5160875,2,713
54.0,0.0,25.0,3445.1219512,2,1401
182.0,0.0,34.0,4554.6415981,1,1440
733.0,0.0,31.0,3931.8969787,0,1084
561.0,1.0,41.0,4445.2599388,2,1297
216.0,0.0,29.0,3202.8127313,0,2230
56.0,1.0,27.0,2494.7089947,3,2101
47.0,0.0,30.0,3138.3647799,3,2677
65.0,1.0,25.0,3900.2079002,0,2185
318.0,0.0,17.0,2733.1649832,2,1339
208.0,1.0,40.0,4841.6751788,1,1339
58.0,1.0,28.0,5330.6122449,0,2866
92.0,1.0,27.0,3096.7741935,0,2572
94.0,0.0,10.0,2896.875,0,2406
138.0,1.0,49.0,4010.775862,2,1297
120.0,1.0,37.0,3224.8939179,1,1260
60.0,0.0,21.0,4080.8080808,2,2299
204.0,1.0,39.0,3700.8797654,0,931
169.0,1.0,33.0,1829.7258297,2,1459
82.0,1.0,22.0,3741.1504424,0,931
15.0,0.0,45.0,4436.1702127,2,1297
170.0,1.0,38.0,3898.6636971,3,2101
62.0,1.0,36.0,2860.7305936,2,2622
5.0,1.0,11.0,9250.0,2,2058
163.0,1.0,35.0,3840.0,2,1297
76.0,0.0,41.0,4953.9473684,2,2591
301.0,0.0,11.0,3806.1968408,0,2289
158.0,0.0,39.0,3200.1763668,0,2846
62.0,1.0,23.0,4778.597786,1,1996
417.0,1.0,25.0,3361.1869031,3,1837
111.0,1.0,18.0,3553.2503458,1,1786
312.0,0.0,23.0,3855.7567917,1,1996
54.0,1.0,16.0,3492.0127795,2,2848
75.0,0.0,47.0,3233.9901478,0,931
243.0,0.0,23.0,5185.5855856,0,2230
307.0,1.0,34.0,3171.9848567,0,2557
43.0,0.0,41.0,3564.1891892,3,1837
27.0,1.0,35.0,3383.4586466,2,1320
2.0,1.0,33.0,2277.7777778,1,2091
200.0,0.0,31.0,1969.8209719,0,2612
115.0,1.0,43.0,4767.3611111,2,713
236.0,0.0,37.0,2465.8283215,1,1370
90.0,0.0,19.0,3071.7863105,2,707
294.0,0.0,18.0,3596.4818763,2,2622
102.0,0.0,28.0,4090.6389302,1,1339
29.0,1.0,18.0,2552.9411765,1,788
63.0,1.0,13.0,2842.3076923,2,2770
165.0,1.0,21.0,4177.5585696,1,1339
208.0,0.0,30.0,3602.6548672,0,2230
232.0,1.0,39.0,4958.6206897,2,1297
117.0,0.0,41.0,3362.6220363,0,2289
153.0,0.0,44.0,4306.5326633,2,1428
222.0,0.0,29.0,3561.8122977,2,1297
76.0,1.0,39.0,2596.9581749,1,1992
48.0,0.0,34.0,2091.7030568,1,1932
140.0,1.0,12.0,4406.3180828,1,2298
312.0,1.0,47.0,3390.8602151,1,1119
259.0,0.0,28.0,4894.7755703,2,1297
128.0,0.0,32.0,4246.9586375,2,1297
197.0,0.0,43.0,2993.44692,0,2826
225.0,0.0,15.0,4180.2378774,0,2406
58.0,1.0,20.0,2871.2686567,3,2121
67.0,0.0,44.0,3509.2783505,2,713
376.0,0.0,30.0,3732.1328081,0,2289
67.0,0.0,47.0,1979.1666667,2,1459
258.0,1.0,34.0,4870.5533596,3,1818
143.0,0.0,18.0,3827.3155415,2,2591
1278.0,0.0,41.0,2611.2893815,3,2313
182.0,0.0,48.0,4073.5970561,0,2230
393.0,0.0,32.0,2310.5393021,0,2248
81.0,0.0,10.0,2643.081761,0,2539
78.0,1.0,21.0,3503.3707865,1,1996
461.0,0.0,28.0,3994.3502825,0,2289
252.0,0.0,10.0,2612.7906977,1,697
290.0,0.0,45.0,4419.5519348,3,643
29.0,1.0,16.0,3969.1358024,0,2557
105.0,0.0,27.0,3060.0706714,0,2557
125.0,1.0,19.0,3889.4348894,2,1428
188.0,1.0,36.0,3439.148073,2,2109
204.0,1.0,12.0,5675.2,1,1313
211.0,0.0,24.0,3707.3394495,3,1926
175.0,1.0,44.0,3305.6849953,3,1837
96.0,1.0,14.0,2629.1600634,3,963
105.0,0.0,25.0,3409.4775213,3,1837
278.0,1.0,28.0,3160.8271108,3,1926
35.0,0.0,12.0,3604.1666667,1,1992
143.0,0.0,49.0,3396.2516733,0,1084
132.0,1.0,32.0,4557.5221239,3,1818
71.0,0.0,30.0,2410.2564103,1,557
219.0,1.0,47.0,3978.7460149,3,1926
137.0,0.0,32.0,4270.4811444,3,1837
54.0,0.0,13.0,2866.6666667,2,2622
158.0,0.0,24.0,2546.191248,0,2248
74.0,1.0,10.0,3464.5476773,1,1260
103.0,1.0,11.0,2771.6417911,0,900
139.0,0.0,10.0,2870.2290076,1,1278
229.0,1.0,38.0,3199.5967742,1,1339
115.0,0.0,38.0,1787.5457876,2,1459
412.0,1.0,47.0,3513.3196721,1,1278
65.0,1.0,40.0,4558.3756346,3,2029
146.0,1.0,19.0,2332.2222222,0,2557
42.0,1.0,47.0,2836.7346939,3,1415
92.0,1.0,46.0,3703.3898305,0,931
93.0,0.0,11.0,3488.4868421,1,1278
358.0,0.0,10.0,4311.903566,3,2677
22.0,0.0,43.0,3238.6363636,3,2101
540.0,1.0,17.0,3587.8969742,2,713
276.0,0.0,25.0,4361.4341085,3,2994
19.0,1.0,36.0,1846.6666667,3,2313
258.0,0.0,16.0,5219.3690389,0,2185
128.0,1.0,34.0,2370.4883227,3,2677
193.0,1.0,22.0,2252.0366599,3,1415
64.0,0.0,34.0,2728.3372365,0,2406
535.0,1.0,38.0,3029.0827741,3,1415
17.0,0.0,38.0,3196.5811966,2,2109
135.0,1.0,24.0,2761.487965,2,2622
133.0,1.0,34.0,3099.789916,1,1339
41.0,0.0,13.0,7526.3157894,0,754
72.0,0.0,24.0,2157.8249337,3,2205
208.0,0.0,36.0,2998.5984583,0,2572
9.0,1.0,41.0,2985.2941176,2,1406
124.0,0.0,41.0,2990.815155,0,2612
236.0,1.0,48.0,4629.6296296,2,1297
75.0,0.0,12.0,4242.9667519,2,2109
176.0,1.0,29.0,2255.9681698,0,2612
156.0,1.0,26.0,3165.9646167,2,1406
109.0,1.0,31.0,4021.4723926,0,931
13.0,1.0,20.0,2225.8064516,0,1322
133.0,0.0,26.0,4005.2151239,2,2109
46.0,0.0,32.0,5064.2570281,1,2298
84.0,0.0,23.0,2859.437751,2,707
44.0,0.0,40.0,2650.6024096,0,2539
85.0,1.0,42.0,3428.5714286,1,1992
266.0,1.0,15.0,3508.9450956,3,1538
49.0,1.0,18.0,5314.4104803,3,643
31.0,0.0,36.0,4841.6666667,3,1818
135.0,1.0,20.0,3207.7764277,1,2091
192.0,0.0,40.0,3001.3559322,1,697
180.0,0.0,32.0,4542.9594272,0,2289
128.0,1.0,13.0,4146.9026549,3,1926
139.0,1.0,35.0,2813.7931035,3,628
84.0,0.0,40.0,3890.1453958,3,1074
241.0,0.0,22.0,4037.2727273,3,1926
59.0,0.0,36.0,5118.0811808,0,1084
59.0,0.0,45.0,1622.8070175,0,2557
165.0,0.0,44.0,4713.8810198,1,1313
477.0,1.0,28.0,2758.1499025,0,2230
92.0,1.0,37.0,6195.7831325,1,1614
248.0,0.0,48.0,3159.2005514,2,707
165.0,0.0,37.0,5212.8279883,3,643
37.0,1.0,24.0,3659.7938145,3,1818
132.0,0.0,10.0,2135.4903943,0,1282
66.0,1.0,17.0,3017.721519,0,1084
113.0,1.0,38.0,2574.4908896,3,567
120.0,1.0,14.0,3255.9774965,0,900
203.0,1.0,12.0,4851.0838831,3,643
29.0,0.0,11.0,3918.6046511,2,1406
52.0,0.0,24.0,2476.3231198,0,931
99.0,0.0,43.0,3904.950495,2,2109
145.0,1.0,15.0,4441.031941,1,2298
251.0,0.0,29.0,2812.1242485,3,2205
64.0,0.0,37.0,3962.962963,2,713
4.0,0.0,41.0,5083.3333333,2,1297
437.0,1.0,28.0,3635.7308585,0,1043
221.0,1.0,23.0,4779.60242,2,1297
20.0,1.0,38.0,4209.6774194,1,1339
58.0,1.0,17.0,3321.5130024,2,1902
169.0,0.0,49.0,2826.3888889,0,2557
36.0,0.0,40.0,3818.5483871,3,2121
67.0,0.0,47.0,3356.1320754,0,2256
161.0,1.0,49.0,3769.4994179,0,900
99.0,0.0,28.0,5834.2105263,1,1339
259.0,1.0,20.0,2331.9727891,2,2622
564.0,1.0,46.0,2358.200768,3,1415
327.0,1.0,42.0,3304.4334976,0,729
332.0,0.0,23.0,2962.5161568,0,2557
37.0,1.0,15.0,3290.6403941,1,788
150.0,0.0,43.0,3104.0299906,3,1415
219.0,0.0,13.0,2948.2758621,3,567
126.0,1.0,14.0,2108.9108911,1,1370
19.0,0.0,19.0,2879.3103448,1,1992
194.0,1.0,31.0,3354.0069686,1,697
97.0,0.0,31.0,5781.3620072,2,2058
248.0,0.0,16.0,2997.3794549,1,697
591.0,1.0,25.0,3908.8,1,1339
167.0,1.0,24.0,5429.7635605,3,1837
84.0,0.0,14.0,1497.4619289,0,2919
9.0,0.0,27.0,3666.6666666,2,2058
37.0,0.0,41.0,3216.4948453,0,2846
65.0,0.0,47.0,3033.7837838,2,2622
168.0,1.0,21.0,3476.9392033,3,1818
223.0,0.0,37.0,2843.2601881,1,2091
83.0,0.0,22.0,4771.8894009,2,1428
202.0,0.0,45.0,2983.5069445,1,1743
177.0,1.0,27.0,2560.4395605,2,2058
95.0,0.0,47.0,3980.0362976,0,1043
60.0,1.0,12.0,2722.4409449,0,2185
94.0,0.0,45.0,3172.9957806,3,2205
128.0,0.0,44.0,2501.5739769,3,2677
60.0,0.0,34.0,3397.3333333,0,2230
28.0,0.0,48.0,5415.3846153,0,1975
99.0,1.0,45.0,5804.8192772,3,1837
433.0,0.0,35.0,1827.3688491,1,697
76.0,1.0,49.0,4802.8985507,2,1401
79.0,0.0,36.0,4384.7695391,0,2185
72.0,1.0,36.0,3595.2380953,1,1339
161.0,1.0,30.0,2249.8398463,1,697
282.0,1.0,45.0,3484.1772151,2,2058
94.0,0.0,33.0,2821.7687075,1,1339
246.0,0.0,11.0,3255.7989691,3,2677
308.0,1.0,19.0,3250.990099,1,2298
100.0,0.0,19.0,3379.076087,3,1225
81.0,0.0,43.0,4045.4545454,3,1818
168.0,1.0,24.0,3949.4163424,1,720
147.0,1.0,15.0,5328.6219081,1,1339
56.0,0.0,17.0,2481.6247582,3,2205
147.0,1.0,17.0,2785.1405623,2,2622
133.0,0.0,48.0,3569.2665891,1,1339
126.0,1.0,29.0,4599.6503496,3,1837
244.0,0.0,17.0,3222.3345124,1,1633
189.0,1.0,23.0,2714.1768293,3,2677
94.0,0.0,11.0,3134.7248577,3,1926
141.0,1.0,37.0,2142.0400381,1,788
286.0,1.0,41.0,4653.4823732,3,1818
309.0,1.0,14.0,2071.5667311,2,1419
175.0,0.0,44.0,3512.4378109,3,2205
150.0,1.0,49.0,3025.998143,3,1837
96.0,1.0,16.0,4533.7837838,1,1339
101.0,1.0,49.0,2970.7317073,1,1633
236.0,1.0,37.0,4982.1428571,2,713
507.0,1.0,29.0,2198.2555398,1,1992
186.0,0.0,30.0,3008.5714286,3,1926
427.0,0.0,18.0,3614.9283243,0,2289
337.0,1.0,26.0,3228.8747346,0,2557
75.0,0.0,15.0,3559.7826087,3,2994
114.0,0.0,14.0,4164.5919778,3,1837
170.0,0.0,21.0,4218.5354691,1,1633
450.0,1.0,36.0,3650.08881,1,1996
232.0,0.0,44.0,3393.8973648,1,2298
16.0,1.0,45.0,2859.5041322,0,1579
304.0,1.0,38.0,3795.1499681,0,1084
604.0,0.0,31.0,3474.777448,3,628
119.0,1.0,34.0,3600.877193,2,2591
167.0,0.0,34.0,3238.9463782,1,1786
30.0,0.0,47.0,4382.8571429,0,1282
242.0,1.0,24.0,4018.0245133,3,1837
190.0,0.0,23.0,2680.6387226,3,1415
39.0,0.0,11.0,3278.4090909,2,2058
101.0,1.0,21.0,4900.1848429,1,1339
162.0,0.0,49.0,3254.5871559,1,2713
72.0,1.0,25.0,5633.1877729,1,1313
36.0,0.0,23.0,4128.4916201,1,1339
6.0,0.0,49.0,7428.5714286,1,1313
221.0,0.0,19.0,2377.034358,3,1415
