user_id,character_id,user_character_id,num_tries,boost_used,attack_duration,score
2678,11,2678_11,436,0,39,3490.3909874
2678,17,2678_17,354,1,30,3954.0363075
2678,8,2678_8,233,0,47,3533.839779
2678,106,2678_106,209,0,46,4083.1600832
2678,76,2678_76,208,0,45,3661.2903226
2678,14,2678_14,199,0,29,2833.1533477
2678,25,2678_25,187,1,22,3391.7748918
2678,74,2678_74,194,0,17,5024.5202559
2678,44,2678_44,178,1,31,4074.5614035
2679,9,2679_9,160,0,43,3446.0606061
2679,25,2679_25,133,1,31,3246.4878672
2679,62,2679_62,133,0,16,4147.5862069
2679,21,2679_21,105,1,36,3071.3073005
2679,39,2679_39,99,1,41,3810.0840336
2679,26,2679_26,97,1,22,2063.6758321
2679,11,2679_11,97,1,20,3462.7383015
2679,74,2679_74,101,0,47,6462.1409922
2679,17,2679_17,82,0,39,5243.1761787
2680,34,2680_34,53,0,40,5218.8679245
2680,11,2680_11,52,1,31,4235.8803986
2680,76,2680_76,50,0,32,5012.5
2680,8,2680_8,38,0,21,4668.75
2680,93,2680_93,34,1,10,5351.7241379
2680,2,2680_2,30,1,48,4614.0350877
2680,106,2680_106,30,1,11,5874.1258741
2680,74,2680_74,1243,1,41,3558.5113529
2680,11,2680_11,855,0,24,3063.4016028
2681,17,2681_17,753,0,23,3802.6456155
2681,106,2681_106,459,0,49,4403.7390613
2681,39,2681_39,424,1,20,3788.6244453
2681,107,2681_107,348,0,48,2722.3751475
2681,76,2681_76,295,1,30,3464.5669291
2681,25,2681_25,292,1,38,2863.2276384
2681,34,2681_34,292,1,41,3485.6982614
2681,59,2681_59,70,0,22,2746.3002114
2681,11,2681_11,68,0,34,3649.2753623
2684,14,2684_14,120,0,29,2997.9101358
2684,53,2684_53,97,0,41,2627.3381295
2684,32,2684_32,82,0,27,3203.4883721
2684,93,2684_93,76,0,13,4437.5
2684,21,2684_21,71,0,26,4101.9417476
2684,76,2684_76,71,0,17,3786.0696517
2684,80,2684_80,70,1,18,5259.9118942
2684,11,2684_11,244,0,36,4048.7238979
2684,74,2684_74,212,1,28,4733.2667333
2685,14,2685_14,121,0,11,2843.4782609
2685,1,2685_1,102,0,16,4126.9035533
2685,34,2685_34,98,1,47,4287.9858657
2685,23,2685_23,88,0,38,4093.220339
2685,21,2685_21,82,1,22,3741.1504424
2685,73,2685_73,80,1,47,3381.5461347
2685,82,2685_82,79,1,16,2893.081761
2685,17,2685_17,291,0,44,4429.8349056
2685,74,2685_74,290,1,37,5280.120482
2687,17,2687_17,662,0,44,3617.8784267
2687,34,2687_34,556,1,13,3747.0779221
2687,106,2687_106,515,0,49,4570.02457
2687,76,2687_76,387,0,27,3582.4964132
2687,10,2687_10,372,0,14,5612.4794745
2687,25,2687_25,364,1,47,2605.2161486
2687,9,2687_9,352,0,16,3476.3271162
2687,93,2687_93,1256,0,10,5295.3846153
2687,62,2687_62,326,1,17,3520.6185567
2688,14,2688_14,305,0,10,3071.4948932
2688,1,2688_1,298,0,13,3974.8549323
2688,74,2688_74,277,1,33,4529.9929428
2688,53,2688_53,202,0,33,3541.5499533
2688,54,2688_54,177,1,22,4583.7173579
2688,41,2688_41,175,0,40,4810.466761
2688,17,2688_17,158,1,27,5034.7305389
2688,93,2688_93,880,1,12,3484.594317
2688,74,2688_74,671,0,41,3307.9568906
2689,17,2689_17,443,0,25,3164.1916503
2689,44,2689_44,338,0,12,3690.8023483
2689,8,2689_8,244,0,12,3310.892587
2689,53,2689_53,243,1,26,2272.8888889
2689,95,2689_95,231,1,13,2880.2469136
2689,41,2689_41,218,1,46,3523.9591516
2689,70,2689_70,212,1,46,3540.6226272
2689,80,2689_80,284,0,13,5308.9832181
2689,77,2689_77,198,1,24,4097.6190477
2691,14,2691_14,235,1,39,3512.3626373
2691,7,2691_7,195,1,16,3765.279008
2691,84,2691_84,193,1,46,3909.4036698
2691,62,2691_62,188,1,30,4151.2690356
2691,16,2691_16,181,1,28,4155.5555556
2691,21,2691_21,180,0,29,3828.87078
2691,26,2691_26,179,0,37,3115.2815014
2691,8,2691_8,459,1,45,4063.9887903
2691,14,2691_14,401,1,45,2670.6683971
2692,107,2692_107,361,1,34,2738.9347337
2692,93,2692_93,350,0,15,4382.0728291
2692,10,2692_10,334,1,19,4689.8079764
2692,86,2692_86,268,0,44,2282.5443787
2692,1,2692_1,162,1,17,2895.1507209
2692,41,2692_41,155,1,12,3691.4357682
2692,70,2692_70,150,1,16,3548.3870968
2692,72,2692_72,208,0,35,4702.0506634
2692,91,2692_91,180,0,48,4523.8095238
2693,9,2693_9,124,1,36,4467.4556213
2693,39,2693_39,122,1,16,4897.2809668
2693,8,2693_8,98,0,45,4543.8596492
2693,46,2693_46,85,0,41,4814.5539906
2693,52,2693_52,77,1,13,3426.7515924
2693,11,2693_11,76,1,28,4008.9485458
2693,63,2693_63,74,1,29,4965.625
2693,107,2693_107,273,1,21,5111.0147442
2693,46,2693_46,155,1,42,5899.6138996
2694,62,2694_62,149,0,38,4343.6123348
2694,93,2694_93,79,1,45,6185.8108109
2694,91,2694_91,70,1,24,3422.832981
2694,106,2694_106,56,1,18,6287.4493927
2694,32,2694_32,47,0,40,3354.3859649
2694,60,2694_60,44,1,16,5052.6315789
2694,65,2694_65,39,0,18,4150.4854368
2694,74,2694_74,65,1,37,3352.4804178
2694,8,2694_8,64,1,10,4109.2715232
2696,76,2696_76,45,0,14,2879.3774319
2696,17,2696_17,36,0,35,3151.8987342
2696,120,2696_120,35,1,24,3068.2730924
2696,8,2696_8,33,0,38,3005.4644809
2696,34,2696_34,33,0,38,3056.4102564
2696,13,2696_13,33,0,27,2805.907173
2696,7,2696_7,30,1,17,3073.8916256
2696,74,2696_74,318,1,48,4711.928934
2696,11,2696_11,229,1,19,4432.3458767
2697,1,2697_1,191,0,45,6188.6446886
2697,93,2697_93,191,1,35,5955.4597701
2697,46,2697_46,189,1,19,4911.5151515
2697,17,2697_17,140,0,48,4635.1010101
2697,39,2697_39,121,0,35,5103.7414966
2697,106,2697_106,120,1,18,5859.8615917
2697,86,2697_86,92,0,29,2758.0419581
2697,74,2697_74,695,0,16,4714.5333719
2697,21,2697_21,335,1,29,3868.8016529
2698,46,2698_46,320,1,23,4658.9427951
2698,11,2698_11,167,0,34,3780.3738318
2698,17,2698_17,156,0,35,4776.1557178
2698,59,2698_59,124,0,35,3533.1632653
2698,1,2698_1,117,0,28,4250.0
2698,76,2698_76,111,0,12,3949.1193738
2698,13,2698_13,102,1,17,3919.6290572
2698,17,2698_17,300,0,33,3230.2576891
2698,74,2698_74,237,0,25,3092.9281122
2699,11,2699_11,192,1,19,3211.2879884
2699,8,2699_8,185,0,24,3413.1789848
2699,109,2699_109,176,0,31,3044.1478439
2699,106,2699_106,128,0,18,3330.1158301
2699,93,2699_93,121,0,42,3010.3806228
2699,1,2699_1,119,0,26,2763.1160572
2699,18,2699_18,105,0,34,2947.9166667
2699,17,2699_17,477,0,43,4081.9380121
2699,74,2699_74,336,0,33,3292.6208652
2701,73,2701_73,209,1,17,3102.3325809
2701,17,2701_17,207,1,35,3126.0257913
2701,11,2701_11,203,0,31,2945.1871658
2701,14,2701_14,193,0,47,2410.3987885
2701,69,2701_69,180,1,20,2801.297648
2701,8,2701_8,167,1,19,3219.3675889
2701,93,2701_93,144,1,47,2845.4545455
2701,74,2701_74,994,0,46,3511.9511782
2701,17,2701_17,637,0,41,3895.9537572
2703,106,2703_106,262,1,42,7648.4458735
2703,46,2703_46,258,1,35,6730.5458769
2703,1,2703_1,252,1,24,5693.9820743
2703,17,2703_17,229,0,27,6133.6492891
2703,74,2703_74,225,1,46,5598.7841945
2703,10,2703_10,209,0,22,8211.5768464
2703,39,2703_39,167,0,41,6386.6666666
2703,74,2703_74,46,1,10,4156.5836299
2703,11,2703_11,41,1,17,3380.9523809
2704,82,2704_82,37,1,29,2518.5185185
2704,39,2704_39,34,0,10,4480.4469273
2704,1,2704_1,32,1,15,4205.1282051
2704,46,2704_46,27,0,14,4438.8489208
2704,34,2704_34,26,1,44,3855.3459119
2704,106,2704_106,23,1,16,7291.2621359
2704,76,2704_76,19,0,33,3660.3773585
2704,74,2704_74,271,0,26,3914.6260754
2704,46,2704_46,225,0,14,4110.0090171
2705,10,2705_10,219,0,19,5722.9729729
2705,11,2705_11,201,0,35,3326.16179
2705,73,2705_73,170,1,17,3656.0170394
2705,1,2705_1,153,1,19,3952.3052464
2705,109,2705_109,129,0,20,4673.0769231
2705,6,2705_6,121,0,26,3998.1060607
2705,63,2705_63,117,0,32,4384.469697
2705,73,2705_73,44,1,33,2968.0
2705,55,2705_55,22,0,22,2873.2394366
2709,8,2709_8,226,1,11,4071.8901454
2709,106,2709_106,185,0,34,4033.5151988
2709,109,2709_109,169,1,41,3721.8614719
2709,10,2709_10,167,1,37,4472.392638
2709,11,2709_11,157,1,46,3024.5829675
2709,74,2709_74,145,1,39,3112.2355106
2709,39,2709_39,143,1,16,3648.6220472
2709,74,2709_74,908,1,19,3388.7789966
2709,34,2709_34,772,1,12,3425.9567388
2710,39,2710_39,525,0,38,3645.4243431
2710,11,2710_11,405,0,24,2942.1726559
2710,7,2710_7,399,1,40,2975.5116959
2710,93,2710_93,342,0,16,4157.3538856
2710,9,2710_9,309,1,16,3154.0429887
2710,19,2710_19,300,1,32,3331.2883435
2710,1,2710_1,242,0,22,3455.5084746
2710,91,2710_91,451,1,38,3149.642968
2710,11,2710_11,447,1,15,3587.5471698
2712,74,2712_74,431,1,29,3758.0431908
2712,1,2712_1,402,1,24,4127.0718232
2712,14,2712_14,357,0,23,3085.4893138
2712,109,2712_109,308,1,11,3913.5371179
2712,10,2712_10,284,0,26,5127.4089935
2712,73,2712_73,242,0,16,3753.6606373
2712,44,2712_44,236,1,37,4746.2546817
2712,74,2712_74,422,1,12,4063.8757014
2712,53,2712_53,275,1,49,3273.9463601
2713,11,2713_11,238,0,30,3008.4801044
2713,14,2713_14,213,1,10,2756.5947242
2713,35,2713_35,148,0,22,3262.7406569
2713,17,2713_17,141,0,46,3803.9215686
2713,51,2713_51,119,0,47,3517.6630435
2713,34,2713_34,103,0,11,3113.3540373
2713,9,2713_9,101,0,44,3419.8019802
2713,74,2713_74,262,0,21,3484.7579199
2713,86,2713_86,154,0,28,2256.3694268
2715,17,2715_17,161,0,38,5027.5590551
2715,80,2715_80,143,0,12,6126.4044944
2715,11,2715_11,117,1,42,3500.8347245
2715,62,2715_62,108,0,39,3505.1369863
2715,92,2715_92,106,0,16,4897.9591837
2715,74,2715_74,104,0,21,3694.949495
2715,14,2715_14,95,0,10,3757.751938
2715,34,2715_34,371,0,28,5270.0598802
2715,14,2715_14,241,0,10,4701.923077
2716,22,2716_22,204,0,29,7117.2122491
2716,98,2716_98,138,1,41,4244.2563482
2716,2,2716_2,137,1,44,3503.9193729
2716,51,2716_51,111,0,24,4713.4052388
2716,53,2716_53,105,1,22,3764.7058823
2716,62,2716_62,100,0,36,3696.6292135
2716,78,2716_78,100,0,23,5084.4444444
2716,93,2716_93,659,0,45,6391.9852602
2716,4,2716_4,238,0,35,6580.9284818
2717,8,2717_8,157,1,30,6376.2993763
2717,63,2717_63,104,0,47,6627.6595746
2717,41,2717_41,76,1,22,5750.0
2717,95,2717_95,53,0,36,6219.1011237
2717,73,2717_73,52,1,39,4607.3059361
2717,54,2717_54,50,0,44,4751.4124294
2717,42,2717_42,46,0,19,5708.8607595
2717,43,2717_43,604,0,40,3334.5300261
2717,21,2717_21,390,1,29,4080.3571428
2718,48,2718_48,340,0,38,3808.2114736
2718,1,2718_1,276,0,17,4127.2727272
2718,29,2718_29,261,1,47,2973.0085582
2718,83,2718_83,250,1,30,2923.8539239
2718,106,2718_106,242,1,19,4641.1764706
2718,62,2718_62,226,1,44,4204.7697368
2718,81,2718_81,206,1,45,3928.6367795
2718,17,2718_17,344,0,25,4164.2608263
2718,46,2718_46,334,1,38,4001.2562814
2720,63,2720_63,238,1,43,4382.6794967
2720,22,2720_22,237,1,10,6146.9115192
2720,44,2720_44,233,0,43,3893.7452901
2720,53,2720_53,189,1,20,3024.701874
2720,62,2720_62,183,1,14,3412.1929026
2720,86,2720_86,168,1,37,2308.4260731
2720,88,2720_88,167,0,34,3498.0582524
2720,48,2720_48,15,0,24,3740.7407407
2720,17,2720_17,15,0,26,4666.6666667
2722,16,2722_16,50,0,21,4996.2825279
2722,97,2722_97,49,0,40,4007.2202166
2722,2,2722_2,32,0,37,3672.8971963
2722,28,2722_28,28,0,13,3338.3838384
2722,65,2722_65,25,0,29,3775.7575758
2722,57,2722_57,24,0,25,2803.2786885
2722,104,2722_104,24,0,40,3090.9090909
2722,14,2722_14,350,0,19,2829.2852186
2722,1,2722_1,236,0,36,3491.5084915
2723,11,2723_11,183,1,23,3085.6423174
2723,8,2723_8,178,1,26,3345.1232583
2723,17,2723_17,157,0,42,3581.2441968
2723,13,2723_13,133,0,28,3401.9088017
2723,34,2723_34,116,1,28,3311.9496855
2723,39,2723_39,114,1,41,3709.1633466
2723,35,2723_35,93,0,47,4149.8194946
2723,34,2723_34,104,1,29,4715.4742096
2723,14,2723_14,64,0,46,3332.6612903
2724,74,2724_74,50,0,30,5124.5136187
2724,17,2724_17,50,0,33,5821.1009174
2724,82,2724_82,49,1,29,2917.8082192
2724,8,2724_8,45,0,30,4500.0
2724,76,2724_76,39,1,29,4236.7149758
2724,107,2724_107,37,0,49,3000.0
2724,106,2724_106,37,0,46,5858.8235294
2724,74,2724_74,136,1,15,5094.4350758
2724,34,2724_34,63,1,38,4495.7020057
2725,106,2725_106,45,1,42,5342.2222222
2725,11,2725_11,37,1,39,4635.8381503
2725,107,2725_107,36,1,29,3333.3333333
2725,13,2725_13,31,1,31,3869.8224852
2725,17,2725_17,30,0,24,4102.8571429
2725,21,2725_21,29,0,39,3890.2439024
2725,10,2725_10,28,1,32,5226.8041237
2725,11,2725_11,557,1,24,3005.5526177
2725,69,2725_69,354,1,43,2902.8967768
2726,76,2726_76,327,1,40,3520.2702703
2726,14,2726_14,191,0,43,2262.5760088
2726,98,2726_98,151,1,15,3199.8011929
2726,1,2726_1,92,0,37,3792.2374429
2726,95,2726_95,89,1,19,3305.1470588
2726,104,2726_104,84,0,11,2224.4604317
2726,70,2726_70,77,0,10,3553.9419087
2726,17,2726_17,326,0,31,4363.8309256
2726,88,2726_88,272,1,45,3598.6519608
2727,86,2727_86,179,0,29,3576.2548263
2727,106,2727_106,178,0,32,5554.2035398
2727,93,2727_93,173,1,46,4463.4420697
2727,62,2727_62,161,0,18,4005.3705692
2727,26,2727_26,159,1,19,2911.3149847
2727,13,2727_13,141,1,18,4743.6241611
2727,51,2727_51,130,1,19,3752.8089887
2727,93,2727_93,440,0,24,4490.177288
2727,74,2727_74,425,1,49,3847.2775564
2728,17,2728_17,337,1,22,3941.9904204
2728,11,2728_11,324,0,23,3054.663992
2728,8,2728_8,317,0,25,3978.2303371
2728,46,2728_46,263,1,14,3441.8948927
2728,39,2728_39,250,1,34,4174.2707554
2728,76,2728_76,232,1,18,3837.4892519
2728,73,2728_73,211,0,24,3707.3394495
2728,11,2728_11,935,0,44,3370.6433287
2728,46,2728_46,539,1,34,3748.4662577
2729,17,2729_17,521,1,22,3718.8732394
2729,39,2729_39,346,1,21,3747.237569
2729,65,2729_65,341,0,23,3614.7359077
2729,9,2729_9,272,1,20,4290.9090909
2729,93,2729_93,263,0,46,3548.8940629
2729,21,2729_21,246,0,36,3174.5086361
2729,13,2729_13,239,0,31,3307.5620768
2729,74,2729_74,527,0,27,5890.2205177
2729,11,2729_11,287,1,30,3900.1956948
2731,82,2731_82,112,1,23,1967.3123487
2731,8,2731_8,80,0,41,4566.0377358
2731,53,2731_53,79,0,30,3055.8558559
2731,59,2731_59,64,0,19,2893.1818182
2731,38,2731_38,55,0,29,3055.1948052
2731,73,2731_73,54,0,30,3124.6105919
2731,10,2731_10,53,1,26,4512.6050421
2731,19,2731_19,126,0,36,4374.422188
2731,70,2731_70,84,1,25,5087.2817955
2732,106,2732_106,71,1,32,5603.4912719
2732,88,2732_88,68,0,26,2923.2613909
2732,97,2732_97,63,1,39,3543.8596491
2732,104,2732_104,57,1,13,3621.7765043
2732,11,2732_11,50,1,45,4159.8513011
2732,28,2732_28,46,1,37,3028.3687943
2732,2,2732_2,37,1,16,3237.037037
2732,74,2732_74,369,0,16,3244.2096708
2732,107,2732_107,350,1,17,2651.1213955
2733,11,2733_11,124,0,11,2738.8888889
2733,9,2733_9,116,0,21,3062.8706999
2733,62,2733_62,111,1,29,2316.0792952
2733,25,2733_25,104,0,43,3044.5783132
2733,93,2733_93,97,1,26,2995.6140351
2733,8,2733_8,91,0,41,3319.2660551
2733,13,2733_13,87,0,43,3112.6760564
2733,8,2733_8,116,1,11,5453.8461538
2733,11,2733_11,85,0,44,4742.9805616
2735,98,2735_98,53,0,36,3756.7567567
2735,9,2735_9,50,0,18,3971.4285714
2735,13,2735_13,38,0,20,3925.3112033
2735,93,2735_93,36,0,23,4128.4916201
2735,88,2735_88,35,0,33,2895.7528958
2735,67,2735_67,34,0,39,5514.1242938
2735,14,2735_14,24,1,44,3162.1621622
2735,39,2735_39,218,0,37,4243.3521353
2735,11,2735_11,190,0,16,3138.7959866
2736,25,2736_25,152,0,12,2918.2222222
2736,106,2736_106,140,0,11,3835.2803738
2736,76,2736_76,125,0,29,3679.3557833
2736,22,2736_22,122,1,22,4725.848564
2736,73,2736_73,117,1,49,3460.0938967
2736,17,2736_17,115,0,28,3286.1035422
2736,46,2736_46,108,1,33,3788.1508079
2736,93,2736_93,188,0,18,6081.9444445
2736,95,2736_95,142,0,29,5059.7826086
2737,17,2737_17,76,0,28,4768.6567164
2737,42,2737_42,40,1,20,5169.9346405
2737,39,2737_39,36,0,46,4186.1702128
2737,25,2737_25,24,0,34,3373.2394366
2737,11,2737_11,22,0,25,5126.3157895
2737,8,2737_8,18,1,27,4803.5714286
2737,74,2737_74,13,1,23,5571.4285714
2737,11,2737_11,305,1,10,3440.9495549
2737,74,2737_74,274,0,42,4484.257871
2738,4,2738_4,247,0,36,4065.397351
2738,17,2738_17,247,0,23,4611.1898017
2738,46,2738_46,225,1,34,4698.0306346
2738,76,2738_76,155,1,45,4251.0288065
2738,73,2738_73,154,1,27,2949.8806682
2738,21,2738_21,123,0,45,3104.3723554
2738,93,2738_93,117,1,37,3963.6363636
2738,74,2738_74,429,1,12,3029.9458426
2738,41,2738_41,308,1,33,3408.5106383
2740,14,2740_14,262,0,37,2913.3211679
2740,51,2740_51,222,0,48,3154.117647
2740,88,2740_88,218,1,36,3146.1836999
2740,62,2740_62,171,1,49,3649.4201605
2740,41,2740_41,164,0,28,3944.055944
2740,71,2740_71,142,0,23,3123.0907457
2740,84,2740_84,124,0,44,3570.2479339
2740,8,2740_8,465,1,13,4160.0349803
2740,74,2740_74,220,1,20,3626.9349845
2742,46,2742_46,251,0,48,4884.6153846
2742,44,2742_44,244,0,25,4932.4090121
2742,17,2742_17,230,0,31,5917.4147217
2742,9,2742_9,222,1,44,5177.6251226
2742,82,2742_82,149,1,14,4003.9787798
2742,1,2742_1,143,0,20,5125.4901961
2742,63,2742_63,133,1,30,5482.7586206
2742,79,2742_79,286,0,10,3496.7700258
2742,86,2742_86,255,0,49,3439.453125
2743,62,2743_62,246,0,31,3697.368421
2743,107,2743_107,224,0,12,3242.5032595
2743,26,2743_26,218,0,19,2799.2366412
2743,7,2743_7,169,1,41,3249.7598463
2743,101,2743_101,150,0,25,3511.25
2743,39,2743_39,146,1,41,5006.6755674
2743,20,2743_20,145,1,27,3011.8623962
2743,73,2743_73,152,0,38,4203.2742155
2743,11,2743_11,132,0,15,3874.301676
2744,41,2744_41,124,0,32,3650.8196721
2744,74,2744_74,122,1,13,4280.5872757
2744,17,2744_17,89,0,16,4126.9565218
2744,46,2744_46,85,1,22,4354.3307086
2744,8,2744_8,80,0,40,4058.6666667
2744,10,2744_10,76,0,32,4670.694864
2744,97,2744_97,76,0,15,3839.8058252
2744,101,2744_101,90,1,10,4038.0
2744,86,2744_86,85,1,35,3428.8425047
2746,4,2746_4,54,1,40,5609.5238095
2746,69,2746_69,49,1,27,3629.4642857
2746,120,2746_120,39,0,34,5632.4786325
2746,114,2746_114,31,1,16,4338.1294964
2746,1,2746_1,30,0,24,6042.253521
2746,82,2746_82,27,0,24,3735.0427351
2746,19,2746_19,26,1,44,4659.5744681
2746,106,2746_106,381,1,26,3485.7464366
2746,17,2746_17,332,0,17,3187.18802
2747,11,2747_11,327,0,26,2520.3118588
2747,70,2747_70,300,0,48,3030.4849884
2747,34,2747_34,275,1,35,2732.3208353
2747,74,2747_74,214,1,46,2435.1237176
2747,76,2747_76,208,0,47,2583.8343353
2747,41,2747_41,193,0,29,2607.4626865
2747,4,2747_4,184,0,17,2659.7454789
2747,74,2747_74,603,1,46,4843.3344145
2747,114,2747_114,309,1,30,4603.7321624
2749,114,2749_114,38,1,47,5802.3952096
2749,32,2749_32,37,1,49,4548.0225989
2749,14,2749_14,34,1,12,2158.6826347
2749,67,2749_67,29,0,37,6518.2481752
2749,18,2749_18,27,1,45,5247.0588235
2749,11,2749_11,23,1,22,3170.7317073
2749,44,2749_44,22,1,13,7661.0169492
2749,106,2749_106,223,0,26,3888.1987578
2749,74,2749_74,204,1,46,2932.3144105
2750,8,2750_8,166,1,39,3490.2386117
2750,17,2750_17,162,1,21,2672.3868955
2750,93,2750_93,154,1,13,2996.2013295
2750,73,2750_73,123,1,19,3008.75
2750,1,2750_1,93,0,10,3033.1950208
2750,109,2750_109,83,0,41,2638.7665198
2750,46,2750_46,82,1,49,3483.4951456
2750,8,2750_8,231,0,47,3063.6645963
2750,11,2750_11,229,0,17,2991.2390488
2753,39,2753_39,330,1,21,4280.4232804
2753,11,2753_11,313,0,47,2758.1903276
2753,34,2753_34,292,1,24,3512.9213483
2753,106,2753_106,243,1,18,4202.3809524
2753,46,2753_46,239,1,49,3544.8666127
2753,86,2753_86,232,0,18,1891.5486077
2753,14,2753_14,221,1,38,2439.0243902
2753,53,2753_53,202,0,19,4297.0521542
2753,74,2753_74,195,0,47,5569.424965
2755,16,2755_16,35,0,21,3153.8461538
2755,100,2755_100,29,0,11,2747.0817121
2755,27,2755_27,27,0,32,2587.3786408
2755,114,2755_114,24,1,16,3014.2857143
2755,62,2755_62,22,1,19,3230.7692308
2755,92,2755_92,22,1,18,4393.4426229
2755,82,2755_82,21,0,14,3362.9629629
2755,83,2755_83,69,1,41,5535.3846154
2755,14,2755_14,64,0,34,3401.9138756
2756,104,2756_104,56,1,17,4518.1518152
2756,86,2756_86,46,0,43,4875.0
2756,13,2756_13,42,0,20,5419.1919192
2756,114,2756_114,35,0,34,5370.1298701
2756,9,2756_9,34,1,25,5789.4736842
2756,44,2756_44,31,0,44,7018.1818181
2756,8,2756_8,28,0,29,6410.0000001
2756,74,2756_74,1707,1,47,4892.2708209
2756,11,2756_11,523,0,28,3503.3304373
2757,93,2757_93,466,1,42,4186.3475872
2757,86,2757_86,357,1,46,2886.7689755
2757,76,2757_76,356,1,16,4333.518931
2757,13,2757_13,290,0,23,4359.0963139
2757,17,2757_17,271,1,27,3727.8170931
2757,106,2757_106,263,1,26,4772.3244717
2757,8,2757_8,251,1,26,4109.4890511
2757,74,2757_74,331,1,34,4312.5
2757,93,2757_93,231,1,44,4107.1129707
2758,65,2758_65,158,0,13,3345.9915612
2758,8,2758_8,133,1,24,3885.4748604
2758,11,2758_11,130,1,46,3591.0693302
2758,88,2758_88,115,0,33,2770.7774799
2758,21,2758_21,96,0,10,3571.4285714
2758,76,2758_76,94,1,10,3534.351145
2758,28,2758_28,92,1,47,2945.0171821
2758,93,2758_93,750,1,39,4402.7466368
2758,70,2758_70,419,0,12,4011.1561866
2759,59,2759_59,325,0,10,3062.6223092
2759,54,2759_54,321,0,16,4443.0863255
2759,8,2759_8,296,0,27,4003.3333333
2759,95,2759_95,256,1,32,3520.0
2759,12,2759_12,252,1,34,4106.9306931
2759,104,2759_104,228,0,11,3466.279913
2759,39,2759_39,218,0,42,3378.7029624
2759,46,2759_46,280,1,43,4332.5301205
2759,11,2759_11,277,1,45,4162.4834875
2761,26,2761_26,294,1,46,2197.4267968
2761,86,2761_86,277,1,21,2256.3710499
2761,71,2761_71,246,0,30,3241.8710781
2761,62,2761_62,202,1,15,2727.2053373
2761,20,2761_20,188,1,12,2380.6863528
2761,14,2761_14,171,0,10,2622.2056632
2761,91,2761_91,169,1,49,2738.267148
2761,53,2761_53,267,0,31,2710.1366743
2761,8,2761_8,172,1,11,3427.4809161
2762,74,2762_74,150,0,27,4419.6078431
2762,55,2762_55,149,0,39,3194.8453608
2762,86,2762_86,139,0,38,2162.5222025
2762,62,2762_62,126,0,42,2238.4937238
2762,75,2762_75,121,1,14,2254.0816327
2762,90,2762_90,120,0,23,2595.6521739
2762,9,2762_9,109,0,44,3770.4654896
2762,44,2762_44,285,1,42,4206.1170212
2762,14,2762_14,274,1,23,2876.478318
2763,93,2763_93,252,1,20,4602.7732463
2763,8,2763_8,224,1,39,4110.3448276
2763,74,2763_74,171,0,18,3694.3620178
2763,35,2763_35,140,1,14,4593.9643347
2763,53,2763_53,120,0,10,2987.6265467
2763,86,2763_86,110,1,22,2737.6623377
2763,4,2763_4,105,0,29,3796.7479675
2763,11,2763_11,299,0,17,3716.8975069
2763,70,2763_70,273,0,19,4085.7740585
2764,8,2764_8,267,0,19,3582.2159492
2764,18,2764_18,253,1,11,4656.4814814
2764,95,2764_95,227,0,45,3590.4920767
2764,2,2764_2,211,1,30,2659.1048437
2764,14,2764_14,207,1,42,2723.0392157
2764,93,2764_93,196,0,30,4475.3926702
2764,39,2764_39,181,0,49,4783.1578948
2764,17,2764_17,308,0,21,4583.8187703
2764,11,2764_11,300,0,38,3540.8229915
2765,74,2765_74,277,1,31,4811.3063407
2765,39,2765_39,247,0,43,4384.5541401
2765,53,2765_53,234,1,13,3657.1428572
2765,106,2765_106,201,1,22,5507.3839662
2765,1,2765_1,198,1,49,4058.5831062
2765,55,2765_55,189,1,25,4113.0625686
2765,8,2765_8,184,1,33,4218.2741116
2765,74,2765_74,318,0,10,3168.5284119
2765,1,2765_1,154,0,26,2855.4376658
2766,76,2766_76,151,1,48,3253.9149888
2766,106,2766_106,149,1,23,3654.8117155
2766,17,2766_17,147,1,42,4323.0035757
2766,14,2766_14,137,0,29,2770.7509881
2766,39,2766_39,136,1,24,3883.0486202
2766,46,2766_46,124,0,26,3830.7210032
2766,41,2766_41,124,1,45,2931.6860465
2766,35,2766_35,777,0,23,3699.9468932
2766,75,2766_75,294,0,43,2591.0828026
2767,5,2767_5,290,0,14,2174.1164241
2767,9,2767_9,233,0,29,3666.9658887
2767,47,2767_47,223,1,48,3850.3213957
2767,2,2767_2,153,0,18,2754.0983607
2767,43,2767_43,147,1,28,1852.6422764
2767,84,2767_84,141,1,44,2060.2409639
2767,44,2767_44,139,0,40,4165.2173914
2767,11,2767_11,303,0,34,4156.5622918
2767,39,2767_39,272,1,30,4596.749226
2768,9,2768_9,238,1,38,4752.4487978
2768,74,2768_74,237,1,14,4534.7593583
2768,17,2768_17,236,1,37,4982.1428571
2768,93,2768_93,220,0,26,4890.625
2768,98,2768_98,219,1,42,3974.7292419
2768,21,2768_21,172,0,15,3950.3386004
2768,10,2768_10,152,0,15,4753.8461538
2768,74,2768_74,272,0,12,4295.9028832
2768,1,2768_1,190,1,43,4429.3286219
2769,46,2769_46,176,0,25,4312.4215809
2769,107,2769_107,162,1,21,2786.2838916
2769,93,2769_93,145,0,19,3823.3034571
2769,8,2769_8,130,1,43,4404.1353384
2769,34,2769_34,127,0,27,3785.0746269
2769,11,2769_11,94,1,19,2777.5919732
2769,17,2769_17,88,1,38,3436.8421052
